seen_at,filing_date,transaction_date,ticker,issuer,insider_name,insider_role,officer_title,transaction_code,acquired_disposed,shares,price,dollar_value,severity,cluster_count,reasons,sector,industry,market_cap,price_now,price_now_date,accession,pdf_url,uid
2026-05-18,2026-05-14,2026-05-12,BH,Biglari Holdings Inc.,"BIGLARI, SARDAR",CEO/President,Chairman and CEO,P,A,22965.0,249.84,5737575.6,high,1,"open-market buy by CEO/President; size $5,737,576 ≥ $250,000",Consumer Cyclical,Restaurants,863089216,274.9549865722656,2026-05-18,0000921895-26-001333,https://www.sec.gov/Archives/edgar/data/1726173/000092189526001333/,0000921895-26-001333|0001334430|2026-05-12|P|22965.0|249.84
2026-05-18,2026-05-14,2026-05-13,BH,Biglari Holdings Inc.,"BIGLARI, SARDAR",CEO/President,Chairman and CEO,P,A,15358.0,260.36,3998608.8800000004,high,1,"open-market buy by CEO/President; size $3,998,609 ≥ $250,000",Consumer Cyclical,Restaurants,863089216,274.9549865722656,2026-05-18,0000921895-26-001333,https://www.sec.gov/Archives/edgar/data/1726173/000092189526001333/,0000921895-26-001333|0001334430|2026-05-13|P|15358.0|260.36
2026-05-18,2026-05-14,2026-05-14,BH,Biglari Holdings Inc.,"BIGLARI, SARDAR",CEO/President,Chairman and CEO,P,A,14351.0,258.06,3703419.06,high,1,"open-market buy by CEO/President; size $3,703,419 ≥ $250,000",Consumer Cyclical,Restaurants,863089216,274.9549865722656,2026-05-18,0000921895-26-001333,https://www.sec.gov/Archives/edgar/data/1726173/000092189526001333/,0000921895-26-001333|0001334430|2026-05-14|P|14351.0|258.06
2026-05-18,2026-05-14,2026-05-13,BWA,BORGWARNER INC,Fadool Joseph F.,CEO/President,President and CEO,S,D,29000.0,67.3053,1951853.7000000002,moderate,1,"large C-suite sell $1,951,854",Consumer Cyclical,Auto Parts,13828848640,61.775001525878906,2026-05-18,0001225208-26-005313,https://www.sec.gov/Archives/edgar/data/908255/000122520826005313/,0001225208-26-005313|0001523931|2026-05-13|S|29000.0|67.3053
2026-05-18,2026-05-14,2026-05-12,KVYO,"Klaviyo, Inc.",Bialecki Andrew,CEO/President,Co-Chief Executive Officer,C,A,200000.0,,,low,1,unusual code C,Technology,Software - Application,4366492672,14.59000015258789,2026-05-18,0001470831-26-000440,https://www.sec.gov/Archives/edgar/data/1835830/000147083126000440/,0001470831-26-000440|0001991099|2026-05-12|C|200000.0|None
2026-05-18,2026-05-14,2026-05-12,KVYO,"Klaviyo, Inc.",Bialecki Andrew,CEO/President,Co-Chief Executive Officer,S,D,141316.0,14.46,2043429.36,moderate,1,"large C-suite sell $2,043,429",Technology,Software - Application,4366492672,14.59000015258789,2026-05-18,0001470831-26-000440,https://www.sec.gov/Archives/edgar/data/1835830/000147083126000440/,0001470831-26-000440|0001991099|2026-05-12|S|141316.0|14.46
2026-05-18,2026-05-14,2026-05-12,IOT,Samsara Inc.,Biswas Sanjit,Other C-suite,CHIEF EXECUTVE OFFICER,S,D,116723.0,28.569,3334659.387,moderate,1,"large C-suite sell $3,334,659",Technology,Software - Infrastructure,17833842688,30.604999542236328,2026-05-18,0001895111-26-000009,https://www.sec.gov/Archives/edgar/data/1642896/000189511126000009/,0001895111-26-000009|0001895111|2026-05-12|S|116723.0|28.569
2026-05-18,2026-05-14,2026-05-12,IOT,Samsara Inc.,Biswas Sanjit,Other C-suite,CHIEF EXECUTVE OFFICER,S,D,39649.0,28.57,1132771.93,moderate,1,"large C-suite sell $1,132,772",Technology,Software - Infrastructure,17833842688,30.604999542236328,2026-05-18,0001895111-26-000009,https://www.sec.gov/Archives/edgar/data/1642896/000189511126000009/,0001895111-26-000009|0001895111|2026-05-12|S|39649.0|28.57
2026-05-18,2026-05-14,2026-05-13,IOT,Samsara Inc.,Biswas Sanjit,Other C-suite,CHIEF EXECUTVE OFFICER,S,D,89107.0,27.4823,2448865.3060999997,moderate,1,"large C-suite sell $2,448,865",Technology,Software - Infrastructure,17833842688,30.604999542236328,2026-05-18,0001895111-26-000009,https://www.sec.gov/Archives/edgar/data/1642896/000189511126000009/,0001895111-26-000009|0001895111|2026-05-13|S|89107.0|27.4823
2026-05-18,2026-05-14,2026-05-13,BE,Bloom Energy Corp,Kurzymski Maciej,Other C-suite,Chief Accounting Officer,S,D,6229.0,293.36,1827339.4400000002,moderate,1,"large C-suite sell $1,827,339",Industrials,Electrical Equipment & Parts,73676652544,259.0199890136719,2026-05-18,0001193125-26-224675,https://www.sec.gov/Archives/edgar/data/1664703/000119312526224675/,0001193125-26-224675|0002067410|2026-05-13|S|6229.0|293.36
2026-05-18,2026-05-14,2026-05-13,CAT,CATERPILLAR INC,Johnson Denise C,CEO/President,Group President,S,D,3546.0,909.46,3224945.16,moderate,1,"large C-suite sell $3,224,945",Industrials,Farm & Heavy Construction Machinery,423845920768,862.6799926757812,2026-05-18,0001104659-26-061036,https://www.sec.gov/Archives/edgar/data/18230/000110465926061036/,0001104659-26-061036|0001608229|2026-05-13|S|3546.0|909.46
2026-05-18,2026-05-14,2026-05-13,CAT,CATERPILLAR INC,Johnson Denise C,CEO/President,Group President,S,D,2650.0,910.24,2412136.0,moderate,1,"large C-suite sell $2,412,136",Industrials,Farm & Heavy Construction Machinery,423845920768,862.6799926757812,2026-05-18,0001104659-26-061036,https://www.sec.gov/Archives/edgar/data/18230/000110465926061036/,0001104659-26-061036|0001608229|2026-05-13|S|2650.0|910.24
2026-05-18,2026-05-14,2026-05-14,JKHY,JACK HENRY & ASSOCIATES INC,Carsley Mimi,CFO,CFO and Treasurer,P,A,375.0,134.12,50295.0,high,2,open-market buy by CFO; cluster: 2 distinct insiders buying within 30d,Technology,Information Technology Services,9890624512,139.2100067138672,2026-05-18,0000779152-26-000030,https://www.sec.gov/Archives/edgar/data/779152/000077915226000030/,0000779152-26-000030|0001806833|2026-05-14|P|375.0|134.12
2026-05-18,2026-05-14,2026-05-13,NPB,NORTHPOINTE BANCSHARES INC,Williams Charles Alan,CEO/President,CHAIRMAN & CEO,P,A,25000.0,17.0812,427030.0,high,1,"open-market buy by CEO/President; size $427,030 ≥ $250,000",Financial Services,Banks - Regional,590539264,17.040000915527344,2026-05-18,0001336706-26-000045,https://www.sec.gov/Archives/edgar/data/1336706/000133670626000045/,0001336706-26-000045|0002057567|2026-05-13|P|25000.0|17.0812
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,3903.0,286.832,1119505.296,moderate,1,"large C-suite sell $1,119,505",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|3903.0|286.832
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,14292.0,287.9646,4115590.0632,moderate,1,"large C-suite sell $4,115,590",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|14292.0|287.9646
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,13839.0,288.8544,3997456.0416,moderate,1,"large C-suite sell $3,997,456",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|13839.0|288.8544
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,41099.0,290.0018,11918783.9782,moderate,1,"large C-suite sell $11,918,784",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|41099.0|290.0018
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,13732.0,291.0056,3996088.8992000003,moderate,1,"large C-suite sell $3,996,089",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|13732.0|291.0056
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,12315.0,291.9459,3595313.7585,moderate,1,"large C-suite sell $3,595,314",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|12315.0|291.9459
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,7861.0,292.8776,2302310.8136,moderate,1,"large C-suite sell $2,302,311",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|7861.0|292.8776
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,38487.0,294.9798,11352887.5626,moderate,1,"large C-suite sell $11,352,888",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|38487.0|294.9798
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,34641.0,295.9844,10253195.600399999,moderate,1,"large C-suite sell $10,253,196",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|34641.0|295.9844
2026-05-18,2026-05-14,2026-05-12,CI,Cigna Group,Cordani David,CEO/President,Chairman & CEO,S,D,15319.0,298.2398,4568735.4962,moderate,1,"large C-suite sell $4,568,735",Healthcare,Healthcare Plans,75653619712,285.989990234375,2026-05-18,0001739940-26-000044,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000044/,0001739940-26-000044|0001318751|2026-05-12|S|15319.0|298.2398
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,19102.0,102.7886,1963467.8372,moderate,1,"large C-suite sell $1,963,468",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|19102.0|102.7886
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,18703.0,103.5228,1936186.9284,moderate,1,"large C-suite sell $1,936,187",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|18703.0|103.5228
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,33454.0,104.787,3505544.2980000004,moderate,1,"large C-suite sell $3,505,544",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|33454.0|104.787
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,46543.0,105.6973,4919469.4339,moderate,1,"large C-suite sell $4,919,469",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|46543.0|105.6973
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,17559.0,106.614,1872035.226,moderate,1,"large C-suite sell $1,872,035",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|17559.0|106.614
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,37455.0,107.6807,4033180.6185,moderate,1,"large C-suite sell $4,033,181",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|37455.0|107.6807
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,11024.0,109.8716,1211224.5184,moderate,1,"large C-suite sell $1,211,225",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|11024.0|109.8716
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,C,A,107693.0,,,low,1,unusual code C,Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|C|107693.0|None
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,10286.0,102.7886,1057283.5396,moderate,1,"large C-suite sell $1,057,284",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|10286.0|102.7886
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,10070.0,103.5228,1042474.596,moderate,1,"large C-suite sell $1,042,475",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|10070.0|103.5228
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,18014.0,104.787,1887633.0180000002,moderate,1,"large C-suite sell $1,887,633",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|18014.0|104.787
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,25062.0,105.6973,2648985.7325999998,moderate,1,"large C-suite sell $2,648,986",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|25062.0|105.6973
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,9455.0,106.6141,1008036.3154999999,moderate,1,"large C-suite sell $1,008,036",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|9455.0|106.6141
2026-05-18,2026-05-14,2026-05-12,CRWV,"CoreWeave, Inc.",Intrator Michael N,CEO/President,CEO and President,S,D,20168.0,107.6807,2171704.3576,moderate,1,"large C-suite sell $2,171,704",Technology,Software - Infrastructure,62312316928,103.80000305175781,2026-05-18,0001769628-26-000230,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000230/,0001769628-26-000230|0002058037|2026-05-12|S|20168.0|107.6807
2026-05-18,2026-05-14,2026-05-13,TPR,"TAPESTRY, INC.",Crevoiserat Joanne C.,CEO/President,Chief Executive Officer,S,D,13047.0,132.9,1733946.3,moderate,1,"large C-suite sell $1,733,946",Consumer Cyclical,Luxury Goods,26526449664,131.2899932861328,2026-05-18,0001225208-26-005318,https://www.sec.gov/Archives/edgar/data/1116132/000122520826005318/,0001225208-26-005318|0001607592|2026-05-13|S|13047.0|132.9
2026-05-18,2026-05-14,2026-05-13,TPR,"TAPESTRY, INC.",Crevoiserat Joanne C.,CEO/President,Chief Executive Officer,S,D,14729.0,132.88,1957189.52,moderate,1,"large C-suite sell $1,957,190",Consumer Cyclical,Luxury Goods,26526449664,131.2899932861328,2026-05-18,0001225208-26-005318,https://www.sec.gov/Archives/edgar/data/1116132/000122520826005318/,0001225208-26-005318|0001607592|2026-05-13|S|14729.0|132.88
2026-05-18,2026-05-14,2026-05-14,IIIV,"i3 Verticals, Inc.",DAILY GREGORY S,CEO/President,Chief Executive Officer,P,A,50000.0,19.23,961500.0,high,1,"open-market buy by CEO/President; size $961,500 ≥ $250,000",Technology,Software - Infrastructure,545781824,19.540000915527344,2026-05-18,0001072783-26-000002,https://www.sec.gov/Archives/edgar/data/1728688/000107278326000002/,0001072783-26-000002|0001072783|2026-05-14|P|50000.0|19.23
2026-05-18,2026-05-14,2026-05-13,FANG,"Diamondback Energy, Inc.",Zmigrosky Matt,Other C-suite,"EVP, Chief Legal and Admin Off",S,D,5000.0,200.1001,1000500.5,moderate,1,"large C-suite sell $1,000,500",Energy,Oil & Gas E&P,57877401600,205.74000549316406,2026-05-18,0001539838-26-000083,https://www.sec.gov/Archives/edgar/data/1539838/000153983826000083/,0001539838-26-000083|0001767328|2026-05-13|S|5000.0|200.1001
2026-05-18,2026-05-14,2026-05-13,KODK,EASTMAN KODAK CO,Katz Philippe D,Director,,P,A,2000.0,10.3,20600.0,none,1,"open-market buy by Director; size $20,600 < $25,000",Industrials,Specialty Business Services,915976000,9.385000228881836,2026-05-18,0000891839-26-000153,https://www.sec.gov/Archives/edgar/data/31235/000089183926000153/,0000891839-26-000153|0001579836|2026-05-13|P|2000.0|10.3
2026-05-18,2026-05-14,2026-05-12,PRCH,"Porch Group, Inc.",Ehrlichman Matt,CEO/President,"CEO, CHAIRMAN AND FOUNDER",S,D,122881.0,10.5249,1293310.2369000001,moderate,1,"large C-suite sell $1,293,310",Financial Services,Insurance - Property & Casualty,1141076224,9.96500015258789,2026-05-18,0001515184-26-000032,https://www.sec.gov/Archives/edgar/data/1784535/000151518426000032/,0001515184-26-000032|0001515184|2026-05-12|S|122881.0|10.5249
2026-05-18,2026-05-14,2026-05-13,XZO,"Exzeo Group, Inc.",Patel Paresh,CEO/President,Chief Executive Officer,P,A,2000.0,13.55,27100.0,high,1,open-market buy by CEO/President,Financial Services,Insurance - Diversified,1230126336,13.720000267028809,2026-05-18,0001193125-26-224071,https://www.sec.gov/Archives/edgar/data/1873951/000119312526224071/,0001193125-26-224071|0001439934|2026-05-13|P|2000.0|13.55
2026-05-18,2026-05-14,2026-05-12,UA,"Under Armour, Inc.",WATSA V PREM ET AL,10% owner,,P,A,438723.0,4.9934,2190719.4282,high,1,"open-market buy by 10% owner; size $2,190,719 ≥ $250,000",Consumer Cyclical,Apparel Manufacturing,2099637760,4.929999828338623,2026-05-18,0000947871-26-000543,https://www.sec.gov/Archives/edgar/data/1336917/000094787126000543/,0000947871-26-000543|0000938869|2026-05-12|P|438723.0|4.9934
2026-05-18,2026-05-14,2026-05-13,UA,"Under Armour, Inc.",WATSA V PREM ET AL,10% owner,,P,A,739521.0,4.9733,3677859.7893,high,1,"open-market buy by 10% owner; size $3,677,860 ≥ $250,000",Consumer Cyclical,Apparel Manufacturing,2099637760,4.929999828338623,2026-05-18,0000947871-26-000543,https://www.sec.gov/Archives/edgar/data/1336917/000094787126000543/,0000947871-26-000543|0000938869|2026-05-13|P|739521.0|4.9733
2026-05-18,2026-05-14,2026-05-14,UA,"Under Armour, Inc.",WATSA V PREM ET AL,10% owner,,P,A,100.0,5.0,500.0,none,1,"open-market buy by 10% owner; size $500 < $25,000",Consumer Cyclical,Apparel Manufacturing,2099637760,4.929999828338623,2026-05-18,0000947871-26-000543,https://www.sec.gov/Archives/edgar/data/1336917/000094787126000543/,0000947871-26-000543|0000938869|2026-05-14|P|100.0|5.0
2026-05-18,2026-05-14,2026-05-13,FCN,"FTI CONSULTING, INC",Nam Eun,CFO,Chief Financial Officer,P,A,2000.0,144.59,289180.0,high,3,"open-market buy by CFO; size $289,180 ≥ $250,000; cluster: 3 distinct insiders buying within 30d",Industrials,Consulting Services,4640072704,153.92999267578125,2026-05-18,0000887936-26-000064,https://www.sec.gov/Archives/edgar/data/887936/000088793626000064/,0000887936-26-000064|0001670483|2026-05-13|P|2000.0|144.59
2026-05-18,2026-05-14,2026-05-13,FCN,"FTI CONSULTING, INC",Gunby Steven Henry,CEO/President,"CEO, Chairman and President",P,A,6658.0,143.87,957886.4600000001,high,3,"open-market buy by CEO/President; size $957,886 ≥ $250,000; cluster: 3 distinct insiders buying within 30d",Industrials,Consulting Services,4640072704,153.92999267578125,2026-05-18,0000887936-26-000065,https://www.sec.gov/Archives/edgar/data/887936/000088793626000065/,0000887936-26-000065|0001597949|2026-05-13|P|6658.0|143.87
2026-05-18,2026-05-14,2026-05-13,FCN,"FTI CONSULTING, INC",Gunby Steven Henry,CEO/President,"CEO, Chairman and President",P,A,3342.0,144.77,483821.34,high,3,"open-market buy by CEO/President; size $483,821 ≥ $250,000; cluster: 3 distinct insiders buying within 30d",Industrials,Consulting Services,4640072704,153.92999267578125,2026-05-18,0000887936-26-000065,https://www.sec.gov/Archives/edgar/data/887936/000088793626000065/,0000887936-26-000065|0001597949|2026-05-13|P|3342.0|144.77
2026-05-18,2026-05-14,2026-05-13,FCN,"FTI CONSULTING, INC",Linton Paul Alderman,Other C-suite,Chief Strategy/Transf. Officer,P,A,2400.0,144.04,345696.0,high,3,"open-market buy by Other C-suite; size $345,696 ≥ $250,000; cluster: 3 distinct insiders buying within 30d",Industrials,Consulting Services,4640072704,153.92999267578125,2026-05-18,0000887936-26-000066,https://www.sec.gov/Archives/edgar/data/887936/000088793626000066/,0000887936-26-000066|0001617579|2026-05-13|P|2400.0|144.04
2026-05-18,2026-05-14,2026-05-12,GTBIF,Green Thumb Industries Inc.,Georgiadis Anthony,CEO/President,PRESIDENT,S,D,2500.0,780.0,1950000.0,moderate,1,"large C-suite sell $1,950,000",Healthcare,Drug Manufacturers - Specialty & Generic,1578915328,7.210000038146973,2026-05-18,0001728557-26-000008,https://www.sec.gov/Archives/edgar/data/1795139/000172855726000008/,0001728557-26-000008|0001728557|2026-05-12|S|2500.0|780.0
2026-05-18,2026-05-14,2026-05-13,UPST,"Upstart Holdings, Inc.",Gu Paul,CEO/President,Chief Executive Officer,P,A,50000.0,27.5,1375000.0,high,1,"open-market buy by CEO/President; size $1,375,000 ≥ $250,000",Financial Services,Credit Services,2674181376,27.940000534057617,2026-05-18,0001832812-26-000006,https://www.sec.gov/Archives/edgar/data/1647639/000183281226000006/,0001832812-26-000006|0001832812|2026-05-13|P|50000.0|27.5
2026-05-18,2026-05-14,2026-05-13,TPL,Texas Pacific Land Corp,HORIZON KINETICS ASSET MANAGEMENT LLC,10% owner,,P,A,1.0,381.1,381.1,none,1,"open-market buy by 10% owner; size $381 < $25,000",Energy,Oil & Gas E&P,26796566528,386.9200134277344,2026-05-18,0001437749-26-016944,https://www.sec.gov/Archives/edgar/data/1811074/000143774926016944/,0001437749-26-016944|0001056823|2026-05-13|P|1.0|381.1
2026-05-18,2026-05-14,2026-05-12,MATX,"Matson, Inc.",Heilmann Peter T,Other C-suite,"EVP, Chief Admin. Officer & GC",S,D,7173.0,180.19,1292502.8699999999,moderate,1,"large C-suite sell $1,292,503",Industrials,Marine Shipping,5575101440,184.22000122070312,2026-05-18,0001225208-26-005307,https://www.sec.gov/Archives/edgar/data/3453/000122520826005307/,0001225208-26-005307|0001552796|2026-05-12|S|7173.0|180.19
2026-05-18,2026-05-14,2026-05-12,COAG,"Hemab Therapeutics Holdings, Inc.","RA CAPITAL MANAGEMENT, L.P.",10% owner,,P,A,6387.0,24.9,159036.3,moderate,1,open-market buy by 10% owner,Healthcare,Biotechnology,1267117696,27.1299991607666,2026-05-18,0001231919-26-000495,https://www.sec.gov/Archives/edgar/data/2114044/000123191926000495/,0001231919-26-000495|0001346824|2026-05-12|P|6387.0|24.9
2026-05-18,2026-05-14,2026-05-14,TPH,"Tri Pointe Homes, Inc.",KEELER GLENN J.,CFO,CFO and CAO,D,D,135521.0,47.0,6369487.0,low,1,unusual code D,Consumer Cyclical,Residential Construction,3998444288,46.95000076293945,2026-05-13,0001193125-26-223937,https://www.sec.gov/Archives/edgar/data/1561680/000119312526223937/,0001193125-26-223937|0001612241|2026-05-14|D|135521.0|47.0
2026-05-18,2026-05-14,2026-05-14,TPH,"Tri Pointe Homes, Inc.",KEELER GLENN J.,CFO,CFO and CAO,D,D,38728.0,,,low,1,unusual code D,Consumer Cyclical,Residential Construction,3998444288,46.95000076293945,2026-05-13,0001193125-26-223937,https://www.sec.gov/Archives/edgar/data/1561680/000119312526223937/,0001193125-26-223937|0001612241|2026-05-14|D|38728.0|None
2026-05-18,2026-05-14,2026-05-14,TPH,"Tri Pointe Homes, Inc.",KEELER GLENN J.,CFO,CFO and CAO,D,D,37796.0,,,low,1,unusual code D,Consumer Cyclical,Residential Construction,3998444288,46.95000076293945,2026-05-13,0001193125-26-223937,https://www.sec.gov/Archives/edgar/data/1561680/000119312526223937/,0001193125-26-223937|0001612241|2026-05-14|D|37796.0|None
2026-05-18,2026-05-14,2026-05-12,PLNT,"Planet Fitness, Inc.",Keating Colleen,CEO/President,Chief Executive Officer,P,A,5000.0,49.54,247700.0,high,1,open-market buy by CEO/President,Consumer Cyclical,Leisure,4292293120,54.03499984741211,2026-05-18,0002026250-26-000009,https://www.sec.gov/Archives/edgar/data/1637207/000202625026000009/,0002026250-26-000009|0002026250|2026-05-12|P|5000.0|49.54
2026-05-18,2026-05-14,2026-05-12,MP,MP Materials Corp. / DE,Litinsky James H.,CEO/President,Chairman and CEO,S,D,19844.0,67.12,1331929.28,moderate,1,"large C-suite sell $1,331,929",Basic Materials,Other Industrial Metals & Mining,10090742784,56.685001373291016,2026-05-18,0001831746-26-000014,https://www.sec.gov/Archives/edgar/data/1801368/000183174626000014/,0001831746-26-000014|0001831746|2026-05-12|S|19844.0|67.12
2026-05-18,2026-05-14,2026-05-12,MP,MP Materials Corp. / DE,Litinsky James H.,CEO/President,Chairman and CEO,S,D,102968.0,65.67,6761908.5600000005,moderate,1,"large C-suite sell $6,761,909",Basic Materials,Other Industrial Metals & Mining,10090742784,56.685001373291016,2026-05-18,0001831746-26-000014,https://www.sec.gov/Archives/edgar/data/1801368/000183174626000014/,0001831746-26-000014|0001831746|2026-05-12|S|102968.0|65.67
2026-05-18,2026-05-14,2026-05-13,MP,MP Materials Corp. / DE,Litinsky James H.,CEO/President,Chairman and CEO,S,D,93959.0,65.31,6136462.29,moderate,1,"large C-suite sell $6,136,462",Basic Materials,Other Industrial Metals & Mining,10090742784,56.685001373291016,2026-05-18,0001831746-26-000014,https://www.sec.gov/Archives/edgar/data/1801368/000183174626000014/,0001831746-26-000014|0001831746|2026-05-13|S|93959.0|65.31
